BHI,BNI,Clear sky BHI,Clear sky BNI,Clear sky DHI,Clear sky GHI,DHI,GHI,Reliability,apparentTemperature,cloudCover,cloudCoverError,dewPoint,humidity,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,pressure,pressureError,temperature,temperatureError,time,uvIndex,visibility,windBearing,windBearingError,windGust,windSpeed,windSpeedError
245.6347,486.5893,275.8613,549.8995,161.0649,436.9262,156.6371,402.2718,1.0,23.36,0.69,0.14,11.61,0.48,0.0,,0.0,,1013.24,48.92,23.36,,2018-05-05 15:00:00+00:00,3,10.01,45.0,,6.37,2.26,
142.5411,400.7817,145.5941,414.9947,122.1887,267.7828,107.4955,250.0366,1.0,23.19,0.66,0.14,11.35,0.47,0.0,,0.0,,1013.23,48.89,23.19,,2018-05-05 16:00:00+00:00,1,10.01,49.0,,5.8,2.23,
14.0921,61.8149,41.529,209.7803,68.5542,110.0833,69.9023,83.9944,1.0,22.34,0.64,0.14,10.89,0.48,0.0,,0.0,,1013.37,48.85,22.34,,2018-05-05 17:00:00+00:00,0,10.01,62.0,,4.45,2.4,
1.127,16.8149,1.6393,22.4171,10.7067,12.3459,10.6196,11.7465,1.0,21.25,0.61,0.14,10.58,0.51,0.0,,0.0,,1013.64,48.81,21.25,,2018-05-05 18:00:00+00:00,0,10.01,60.0,,3.46,1.17,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1,0.6,0.14,10.38,0.57,0.0,,0.0,,1013.98,48.77,19.1,,2018-05-05 19:00:00+00:00,0,10.01,43.0,,2.52,1.12,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.63,0.59,0.14,10.58,0.63,0.0,,0.0,,1014.33,48.74,17.63,,2018-05-05 20:00:00+00:00,0,10.01,38.0,,2.37,0.72,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.26,0.59,0.14,10.26,0.68,0.0,,0.0,,1014.63,48.7,16.26,,2018-05-05 21:00:00+00:00,0,10.01,55.0,,1.69,0.38,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.85,0.59,0.14,10.09,0.73,0.0,,0.0,,1014.82,48.66,14.85,,2018-05-05 22:00:00+00:00,0,10.01,33.0,,1.56,0.4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.21,0.59,0.14,9.93,0.75,0.0,,0.0,,1014.9,48.62,14.21,,2018-05-05 23:00:00+00:00,0,10.01,18.0,,2.07,0.5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.43,0.59,0.14,9.72,0.78,0.0,,0.0,,1014.87,48.59,13.43,,2018-05-06 00:00:00+00:00,0,10.01,46.0,,1.97,0.73,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.69,0.58,0.14,9.31,0.8,0.0,,0.0,,1014.76,48.55,12.69,,2018-05-06 01:00:00+00:00,0,10.01,32.0,,2.37,0.47,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.06,0.58,0.14,8.85,0.81,0.0,,0.0,,1014.64,48.51,12.06,,2018-05-06 02:00:00+00:00,0,10.01,64.0,,1.98,0.5,
0.0,0.0,0.0009,0.0,0.0067,0.0076,0.0021,0.0021,0.9833,11.53,0.57,0.14,8.08,0.79,0.0,,0.0,,1014.55,48.48,11.53,,2018-05-06 03:00:00+00:00,0,10.01,51.0,,1.71,0.34,
1.6038,10.6757,17.1444,149.6385,27.7668,44.9112,27.3939,28.9977,0.6833,10.85,0.56,0.14,7.39,0.79,0.0,,0.0,,1014.51,48.44,10.85,,2018-05-06 04:00:00+00:00,0,10.01,29.0,,1.75,0.43,
115.4848,450.7378,121.0179,478.1064,71.5595,192.5774,66.6834,182.1682,1.0,10.53,0.56,0.14,6.95,0.78,0.0,,0.0,,1014.54,48.41,10.53,,2018-05-06 05:00:00+00:00,0,10.01,9.0,,1.55,0.21,
270.6457,661.3862,278.1539,679.6533,94.9578,373.1117,85.6902,356.3359,1.0,11.96,0.56,0.14,6.73,0.7,0.0,,0.0,,1014.62,48.38,11.96,,2018-05-06 06:00:00+00:00,1,10.01,34.0,,1.87,0.8,
428.0328,770.3202,441.8726,795.2125,106.7369,548.6094,97.2476,525.2804,1.0,14.24,0.58,0.14,7.67,0.65,0.0,,0.0,,1014.71,48.34,14.24,,2018-05-06 07:00:00+00:00,2,10.01,41.0,,2.17,0.57,
572.1054,841.6497,589.7892,867.6556,110.9668,700.7560000000003,103.4694,675.5748,1.0,16.37,0.61,0.14,8.32,0.59,0.0,,0.0,,1014.76,48.31,16.37,,2018-05-06 08:00:00+00:00,3,10.01,67.0,,2.97,1.0,
677.9656,877.6843,703.9401,911.2447,111.2455,815.1856,111.725,789.6907,1.0,18.79,0.64,0.14,9.4,0.54,0.0,,0.0,,1014.73,48.27,18.79,,2018-05-06 09:00:00+00:00,4,10.01,68.0,,4.14,1.69,
742.3223,897.0363,774.0692,935.3949,108.7502,882.8193,116.6808,859.0031,1.0,20.82,0.67,0.14,9.98,0.5,0.0,,0.0,,1014.59,48.24,20.82,,2018-05-06 10:00:00+00:00,5,10.01,62.0,,4.31,1.44,
760.8654,904.7617,796.4619,947.0961,103.6159,900.0778,117.1149,877.9802,1.0,21.66,0.7,0.14,10.02,0.48,0.0,,0.0,,1014.35,48.2,21.66,,2018-05-06 11:00:00+00:00,5,10.01,35.0,,4.09,1.01,
730.1239,899.3076,768.7724,946.9387,97.4501,866.2225,112.9643,843.0883,1.0,22.47,0.72,0.14,9.44,0.44,0.0,,0.0,,1014.04,48.17,22.47,,2018-05-06 12:00:00+00:00,5,10.01,39.0,,4.77,1.49,
657.9238,886.5089,693.5486,934.4141,90.4564,784.0049,102.924,760.8479,1.0,22.8,0.72,0.14,9.01,0.41,0.0,,0.0,,1013.71,48.13,22.8,,2018-05-06 13:00:00+00:00,5,10.01,60.0,,6.06,1.55,
550.5229,864.2432,577.8195,907.2448,81.8002,659.6197,86.6269,637.1497,1.0,23.11,0.71,0.14,8.29,0.39,0.0,,0.0,,1013.44,48.1,23.11,,2018-05-06 14:00:00+00:00,4,10.01,57.0,,5.52,1.8,
403.9143,802.1754,427.5331,849.186,73.8893,501.4224,77.751,481.6653,1.0,23.27,0.69,0.14,7.13,0.35,0.0,,0.0,,1013.29,48.06,23.27,,2018-05-06 15:00:00+00:00,3,10.01,59.0,,4.99,1.7,
240.2304,682.7617,258.9022,737.0627,64.0925,322.9947,67.7905,308.0209,1.0,22.99,0.66,0.14,6.83,0.35,0.0,,0.0,,1013.27,48.02,22.99,,2018-05-06 16:00:00+00:00,1,10.01,62.0,,4.92,1.88,
93.2275,485.0463,100.8438,519.8701,45.1204,145.9642,46.7973,140.0248,1.0,21.99,0.64,0.14,5.39,0.34,0.0,,0.0,,1013.42,47.98,21.99,,2018-05-06 17:00:00+00:00,0,10.01,55.0,,4.4,1.65,
7.7878,107.0632,7.7878,107.0632,10.3,18.0877,10.3,18.0877,1.0,20.35,0.61,0.14,4.59,0.36,0.0,,0.0,,1013.68,47.95,20.35,,2018-05-06 18:00:00+00:00,0,10.01,76.0,,3.76,1.52,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.05,0.6,0.14,5.58,0.44,0.0,,0.0,,1014.03,47.91,18.05,,2018-05-06 19:00:00+00:00,0,10.01,87.0,,0.77,0.34,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.77,0.59,0.14,5.48,0.5,0.0,,0.0,,1014.38,47.87,15.77,,2018-05-06 20:00:00+00:00,0,10.01,91.0,,0.69,0.37,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.63,0.58,0.14,5.43,0.58,0.0,,0.0,,1014.67,47.84,13.63,,2018-05-06 21:00:00+00:00,0,10.01,52.0,,0.56,0.14,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.89,0.59,0.14,5.32,0.6,0.0,,0.0,,1014.87,47.8,12.89,,2018-05-06 22:00:00+00:00,0,10.01,77.0,,1.92,0.19,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.23,0.59,0.14,5.26,0.62,0.0,,0.0,,1014.94,47.76,12.23,,2018-05-06 23:00:00+00:00,0,10.01,93.0,,2.0,0.49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.44,0.59,0.14,4.79,0.64,0.0,,0.0,,1014.91,47.73,11.44,,2018-05-07 00:00:00+00:00,0,10.01,108.0,,2.48,0.15,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.42,0.58,0.14,4.76,0.68,0.0,,0.0,,1014.81,47.69,10.42,,2018-05-07 01:00:00+00:00,0,10.01,23.0,,1.1,0.12,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.02,0.58,0.14,4.89,0.7,0.0,,0.0,,1014.69,47.65,10.02,,2018-05-07 02:00:00+00:00,0,10.01,14.0,,0.7,0.12,
0.0,0.0,0.0022,0.0,0.0404,0.0426,0.0109,0.0109,0.9667,8.96,0.57,0.14,4.68,0.75,0.0,,0.0,,1014.59,47.62,8.96,,2018-05-07 03:00:00+00:00,0,10.01,81.0,,0.8,0.07,
7.2986,49.0256,27.648000000000003,245.7444,25.6511,53.299,29.7018,37.0004,0.5,7.93,0.56,0.14,4.37,0.78,0.0,,0.0,,1014.56,47.59,7.93,,2018-05-07 04:00:00+00:00,0,9.99,73.0,,0.76,0.24,
136.8862,534.6884,148.7758,584.8974,59.6599,208.4356,60.5746,197.4609,0.9333,8.37,0.56,0.14,4.72,0.78,0.0,,0.0,,1014.59,47.55,8.37,,2018-05-07 05:00:00+00:00,0,10.01,78.0,,0.67,0.18,
294.467,714.5132,308.0554,747.9081,79.64699999999998,387.7024,76.5891,371.0561,1.0,11.26,0.56,0.14,6.03,0.7,0.0,,0.0,,1014.67,47.52,11.26,,2018-05-07 06:00:00+00:00,1,10.01,61.0,,1.31,0.12,
450.1721,805.9780000000003,467.4161,836.9611,92.701,560.1171,87.7584,537.9305,1.0,14.43,0.58,0.14,7.3,0.62,0.0,,0.0,,1014.76,47.48,14.43,,2018-05-07 07:00:00+00:00,2,10.01,78.0,,2.15,0.74,
587.7985,861.2207,607.0339,889.4042,101.4457,708.4796,96.8213,684.6198,1.0,16.79,0.61,0.14,7.79,0.55,0.0,,0.0,,1014.81,47.45,16.79,,2018-05-07 08:00:00+00:00,3,10.01,100.0,,4.17,1.39,
685.1178,883.8195,712.7557,919.4242,106.9331,819.6887,109.7527,794.8704,1.0,19.12,0.64,0.14,8.15,0.49,0.0,,0.0,,1014.77,47.42,19.12,,2018-05-07 09:00:00+00:00,4,10.01,87.0,,4.99,1.93,
743.3834,895.4709,775.1436,933.7306,109.6738,884.8174,117.3114,860.6948,1.0,20.62,0.67,0.14,7.7,0.43,0.0,,0.0,,1014.63,47.38,20.62,,2018-05-07 10:00:00+00:00,5,10.01,71.0,,5.93,1.88,
630.9604,748.078,789.3367,935.7393,110.264,899.6007,222.9801,853.9405,1.0,21.89,0.7,0.14,7.62,0.4,0.0,,0.0,,1014.39,47.35,21.89,,2018-05-07 11:00:00+00:00,5,10.01,57.0,,5.16,1.57,
659.5847,811.1423,752.7565,924.2089,109.9959,862.7524,166.1879,825.7726,1.0,22.72,0.71,0.14,7.78,0.38,0.0,,0.0,,1014.08,47.31,22.72,,2018-05-07 12:00:00+00:00,5,10.01,74.0,,4.56,2.49,
643.242,863.5089999999999,668.695,897.584,108.413,777.1081,106.8202,750.0623,1.0,23.25,0.72,0.14,6.94,0.35,0.0,,0.0,,1013.76,47.28,23.25,,2018-05-07 13:00:00+00:00,5,10.01,69.0,,5.9,1.82,
473.2265,736.3115,545.7154,852.8033,103.7852,649.5005,140.309,613.5355,1.0,23.74,0.71,0.14,6.74,0.34,0.0,,0.0,,1013.49,47.24,23.74,,2018-05-07 14:00:00+00:00,4,10.01,60.0,,4.99,1.55,
295.0729,579.1422,394.6349,778.9062,95.334,489.9689,152.5671,447.64,1.0,23.99,0.69,0.14,7.16,0.34,0.0,,0.0,,1013.33,47.21,23.99,,2018-05-07 15:00:00+00:00,3,10.01,65.0,,5.83,2.11,
223.284,628.7045,232.3656,654.5793,80.3613,312.7269,74.9562,298.2401,1.0,23.42,0.66,0.14,6.33,0.33,0.0,,0.0,,1013.32,47.17,23.42,,2018-05-07 16:00:00+00:00,1,10.01,73.0,,5.1,1.93,
82.6794,417.5876,85.3749,429.2782,53.8432,139.2182,51.1758,133.8552,1.0,22.46,0.64,0.14,6.57,0.36,0.0,,0.0,,1013.46,47.13,22.46,,2018-05-07 17:00:00+00:00,1,10.01,74.0,,4.4,1.9,
6.0643,79.4675,6.0643,79.4678,11.6934,17.7578,11.6928,17.7571,1.0,21.15,0.61,0.14,6.39,0.38,0.0,,0.0,,1013.73,47.1,21.15,,2018-05-07 18:00:00+00:00,0,10.01,97.0,,3.63,1.41,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.06,0.6,0.14,6.91,0.45,0.0,,0.0,,1014.07,47.06,19.06,,2018-05-07 19:00:00+00:00,0,10.01,92.0,,0.99,0.38,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.72,0.59,0.14,6.94,0.56,0.0,,0.0,,1014.42,47.02,15.72,,2018-05-07 20:00:00+00:00,0,10.01,90.0,,0.17,0.13,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.39,0.58,0.14,7.32,0.67,0.0,,0.0,,1014.72,46.99,13.39,,2018-05-07 21:00:00+00:00,0,10.01,56.0,,0.32,0.08,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.72,0.59,0.14,6.89,0.72,0.0,,0.0,,1014.91,46.95,11.72,,2018-05-07 22:00:00+00:00,0,10.01,6.0,,0.22,0.08,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.78,0.59,0.14,6.78,0.76,0.0,,0.0,,1014.99,46.91,10.78,,2018-05-07 23:00:00+00:00,0,10.01,6.0,,0.23,0.13,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.73,0.59,0.14,6.46,0.8,0.0,,0.0,,1014.96,46.88,9.73,,2018-05-08 00:00:00+00:00,0,10.01,90.0,,0.44,0.04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.07,0.58,0.14,6.06,0.76,0.0,,0.0,,1014.85,46.84,10.07,,2018-05-08 01:00:00+00:00,0,10.01,43.0,,0.37,0.04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.72,0.57,0.14,5.62,0.76,0.0,,0.0,,1014.73,46.81,9.72,,2018-05-08 02:00:00+00:00,0,10.01,339.0,,0.43,0.11,
0.0,0.0,0.0064,0.0,0.1095,0.1158,0.0274,0.0274,0.9333,8.74,0.56,0.14,5.41,0.8,0.0,,0.0,,1014.64,46.78,8.74,,2018-05-08 03:00:00+00:00,0,9.99,90.0,,0.82,0.47,
12.3371,80.7737,28.3631,245.52,27.2923,55.6554,27.1446,39.4817,0.6833,8.28,0.56,0.14,5.31,0.82,0.0,,0.0,,1014.6,46.74,8.28,,2018-05-08 04:00:00+00:00,0,10.01,90.0,,0.43,0.4,
140.6942,545.7166,149.197,578.327,62.1732,211.3702,60.2852,200.9794,1.0,8.83,0.56,0.14,5.64,0.8,0.0,,0.0,,1014.63,46.71,8.83,,2018-05-08 05:00:00+00:00,0,10.01,91.0,,0.67,0.19,
296.7942,714.2915,309.4359,745.0089999999999,82.0914,391.5273,77.9954,374.7896,1.0,11.82,0.56,0.14,7.0,0.72,0.0,,0.0,,1014.72,46.68,11.82,,2018-05-08 06:00:00+00:00,1,10.01,71.0,,2.48,0.63,
454.9286,809.9243,471.8449,840.1356,93.261,565.1058,88.1539,543.0825,1.0,15.69,0.58,0.14,7.99,0.6,0.0,,0.0,,1014.8,46.64,15.69,,2018-05-08 07:00:00+00:00,2,10.01,94.0,,3.34,1.44,
595.3929,868.6646,614.8945,897.0837,99.4892,714.3837,95.9425,691.3354,1.0,18.47,0.61,0.14,7.94,0.5,0.0,,0.0,,1014.85,46.61,18.47,,2018-05-08 08:00:00+00:00,3,10.01,95.0,,3.53,1.32,
697.0635,896.0343,725.6412,932.7288,101.4645,827.1057,107.4784,804.5419,1.0,20.39,0.64,0.14,7.78,0.44,0.0,,0.0,,1014.82,46.58,20.39,,2018-05-08 09:00:00+00:00,4,10.01,100.0,,4.67,2.14,
759.1875,911.6594,794.7822,954.3876,99.8221,894.6043,115.7365,874.9241,1.0,21.69,0.67,0.14,7.21,0.39,0.0,,0.0,,1014.68,46.54,21.69,,2018-05-08 10:00:00+00:00,5,10.01,97.0,,5.6,2.49,
775.9913,917.1764,815.6845,964.0964,96.1116,911.7961,117.4575,893.4488,1.0,23.05,0.7,0.14,6.41,0.34,0.0,,0.0,,1014.44,46.51,23.05,,2018-05-08 11:00:00+00:00,5,10.01,98.0,,5.87,2.35,
741.71,907.8406,782.3353,957.5723,93.8732,876.2085,114.2905,856.0005,1.0,23.64,0.71,0.14,6.0,0.32,0.0,,0.0,,1014.13,46.47,23.64,,2018-05-08 12:00:00+00:00,5,10.01,99.0,,5.24,2.4,
665.3806,890.2469,697.7211,933.3521,92.9244,790.6455,102.624,768.0046,1.0,24.57,0.72,0.14,6.2,0.31,0.0,,0.0,,1013.8,46.44,24.57,,2018-05-08 13:00:00+00:00,5,10.01,102.0,,4.8,1.69,
551.5687,858.4093,573.5374,892.6325,89.5435,663.0809,88.6079,640.1766,1.0,24.87,0.71,0.14,5.52,0.29,0.0,,0.0,,1013.54,46.4,24.87,,2018-05-08 14:00:00+00:00,4,10.01,109.0,,4.92,1.43,
401.01,787.1465,419.0576,822.6294,83.6196,502.6771,81.3649,482.3748,1.0,25.18,0.69,0.14,5.26,0.28,0.0,,0.0,,1013.38,46.37,25.18,,2018-05-08 15:00:00+00:00,3,10.01,94.0,,4.15,1.49,
237.6272,663.5493,250.8958,701.2526,72.6285,323.5243,71.1289,308.7561,1.0,24.65,0.66,0.14,5.29,0.29,0.0,,0.0,,1013.37,46.33,24.65,,2018-05-08 16:00:00+00:00,1,10.01,96.0,,4.38,1.4,
91.0622,455.0091,95.9939,476.7243,51.1027,147.0966,50.0682,141.1304,1.0,23.67,0.64,0.14,4.99,0.3,0.0,,0.0,,1013.51,46.3,23.67,,2018-05-08 17:00:00+00:00,1,10.01,90.0,,3.77,1.28,
7.4855,95.3583,7.4861,95.3646,12.3131,19.7992,12.3095,19.7949,1.0,21.64,0.61,0.14,5.26,0.34,0.0,,0.0,,1013.78,46.26,21.64,,2018-05-08 18:00:00+00:00,0,10.01,76.0,,1.95,1.1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.01,0.59,0.14,6.18,0.43,0.0,,0.0,,1014.12,46.22,19.01,,2018-05-08 19:00:00+00:00,0,10.01,88.0,,0.59,0.35,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.94,0.59,0.14,6.39,0.53,0.0,,0.0,,1014.47,46.19,15.94,,2018-05-08 20:00:00+00:00,0,10.01,101.0,,0.18,0.08,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,0.58,0.14,6.72,0.62,0.0,,0.0,,1014.77,46.15,13.8,,2018-05-08 21:00:00+00:00,0,10.01,180.0,,0.13,0.04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.42,0.59,0.14,6.82,0.69,0.0,,0.0,,1014.96,46.12,12.42,,2018-05-08 22:00:00+00:00,0,10.01,44.0,,0.13,0.03,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.54,0.59,0.14,7.03,0.74,0.0,,0.0,,1015.04,46.08,11.54,,2018-05-08 23:00:00+00:00,0,10.01,158.0,,0.17,0.02,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.84,0.59,0.14,7.01,0.77,0.0,,0.0,,1015.0,46.05,10.84,,2018-05-09 00:00:00+00:00,0,10.01,144.0,,0.47,0.02,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.02,0.58,0.14,6.89,0.81,0.0,,0.0,,1014.9,46.01,10.02,,2018-05-09 01:00:00+00:00,0,10.01,139.0,,0.42,0.03,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.44,0.57,0.14,6.79,0.84,0.0,,0.0,,1014.78,45.98,9.44,,2018-05-09 02:00:00+00:00,0,10.01,23.0,,0.11,0.04,
0.0,0.0,0.0032,0.0,0.1868,0.19,0.0418,0.0418,0.9167,8.71,0.56,0.14,6.68,0.87,0.0,,0.0,,1014.68,45.94,8.71,,2018-05-09 03:00:00+00:00,0,10.01,18.0,,0.13,0.05,
8.1543,51.8993,17.4402,143.1562,31.9849,49.4251,26.1941,34.3483,0.6833,8.24,0.56,0.14,6.39,0.88,0.0,,0.0,,1014.65,45.91,8.24,,2018-05-09 04:00:00+00:00,0,9.99,92.0,,0.17,0.14,
111.3649,423.4641,109.2039,414.5025,81.2947,190.4987,70.6665,182.0314,1.0,8.42,0.55,0.14,7.14,0.92,0.0,,0.0,,1014.68,45.88,8.42,,2018-05-09 05:00:00+00:00,0,10.01,86.0,,0.14,0.13,
162.9227,398.005,247.5406,590.1057,114.6038,362.1444,151.6643,314.587,1.0,11.27,0.56,0.14,8.56,0.83,0.0,,0.0,,1014.76,45.85,11.27,,2018-05-09 06:00:00+00:00,1,10.01,116.0,,0.39,0.05,
300.6652,524.2055,395.7602,700.3735,135.3335,531.0936,179.0739,479.739,1.0,15.55,0.58,0.14,10.06,0.7,0.0,,0.0,,1014.85,45.81,15.55,,2018-05-09 07:00:00+00:00,2,10.01,85.0,,1.1,0.41,
509.2027,739.6991,530.0206,769.8898,147.7217,677.7424,130.77700000000002,639.9797,1.0,17.88,0.61,0.14,10.21,0.61,0.0,,0.0,,1014.9,45.78,17.88,,2018-05-09 08:00:00+00:00,3,10.01,97.0,,2.65,0.81,
518.6927,668.2568,635.7686,814.3635,153.9991,789.7676,190.1698,708.8625,1.0,19.28,0.64,0.14,10.47,0.57,0.0,,0.0,,1014.87,45.75,19.28,,2018-05-09 09:00:00+00:00,4,10.01,61.0,,2.36,0.6,
259.5667,312.2603,703.0023,841.6109,155.4165,858.4187,335.2857,594.8525,1.0,20.71,0.67,0.14,10.63,0.53,0.0,,0.0,,1014.73,45.71,20.71,,2018-05-09 10:00:00+00:00,5,10.01,160.0,,4.12,0.48,
345.0774,406.7238,724.4696,853.8015,153.1696,877.6392,336.3907,681.4681,1.0,21.64,0.19,0.14,10.36,0.49,0.0,,0.0,,1014.48,45.68,21.64,,2018-05-09 11:00:00+00:00,7,10.01,58.0,,3.06,0.81,
438.0002,534.4427,684.1374,834.7118,156.9589,841.0963,323.9983,761.9985,1.0,22.22,0.71,0.14,9.85,0.45,0.0,,0.0,,1014.17,45.65,22.22,,2018-05-09 12:00:00+00:00,5,10.01,92.0,,2.77,0.92,
549.3533,733.0974,587.5204,782.9338,163.9413,751.4617,158.1789,707.5322,1.0,22.8,0.72,0.14,9.04,0.42,0.0,,0.0,,1013.85,45.61,22.8,,2018-05-09 13:00:00+00:00,5,10.01,28.0,,2.53,0.73,
443.9815,687.5849,457.3759,708.1375,162.7751,620.151,138.9673,582.9487,1.0,23.47,0.71,0.14,8.35,0.38,0.0,,0.0,,1013.58,45.58,23.47,,2018-05-09 14:00:00+00:00,4,10.01,52.0,,3.85,0.97,
230.0792,442.1026,312.9059,609.8965,147.3487,460.2546,180.9053,410.9845,1.0,23.12,0.69,0.14,7.93,0.38,0.0,,0.0,,1013.43,45.54,23.12,,2018-05-09 15:00:00+00:00,3,10.01,42.0,,3.98,1.07,
166.8719,464.8338,171.4949,472.9662,116.0523,287.5471,104.6186,271.4905,1.0,23.32,0.66,0.14,7.36,0.36,0.0,,0.0,,1013.41,45.51,23.32,,2018-05-09 16:00:00+00:00,1,10.01,92.0,,3.75,0.71,
58.4137,278.8174,54.9521,263.3484,69.4717,124.4238,61.2111,119.6248,1.0,22.62,0.63,0.14,7.0,0.37,0.0,,0.0,,1013.56,45.47,22.62,,2018-05-09 17:00:00+00:00,1,10.01,56.0,,2.45,0.34,
2.7535,29.7917,3.2783,39.9581,13.7799,17.0581,14.0019,16.7554,1.0,21.88,0.61,0.14,7.96,0.41,0.0,,0.0,,1013.83,45.44,21.88,,2018-05-09 18:00:00+00:00,0,10.01,359.0,,0.71,0.24,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.04,0.59,0.14,8.9,0.52,0.0,,0.0,,1014.17,45.4,19.04,,2018-05-09 19:00:00+00:00,0,10.01,353.0,,0.55,0.02,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.25,0.59,0.14,9.44,0.6,0.0,,0.0,,1014.52,45.37,17.25,,2018-05-09 20:00:00+00:00,0,10.01,168.0,,0.6,0.07,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.87,0.75,0.14,9.14,0.64,0.0,,0.0,,1014.81,45.33,15.87,,2018-05-09 21:00:00+00:00,0,10.01,86.0,,0.3,0.04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.58,0.75,0.14,8.76,0.68,0.0,,0.0,,1015.01,45.29,14.58,,2018-05-09 22:00:00+00:00,0,10.01,192.0,,0.53,0.06,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.17,0.75,0.14,8.79,0.75,0.0,,0.0,,1015.08,45.26,13.17,,2018-05-09 23:00:00+00:00,0,10.01,206.0,,0.3,0.15,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.09,0.75,0.14,8.62,0.79,0.0,,0.0,,1015.05,45.23,12.09,,2018-05-10 00:00:00+00:00,0,10.01,146.0,,0.32,0.04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.69,0.75,0.14,8.51,0.81,0.0,,0.0,,1014.95,45.19,11.69,,2018-05-10 01:00:00+00:00,0,10.01,190.0,,0.28,0.12,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.72,0.75,0.14,8.12,0.84,0.0,,0.0,,1014.83,45.16,10.72,,2018-05-10 02:00:00+00:00,0,10.01,214.0,,0.51,0.11,
0.008,0.0,0.008,0.0,0.2846,0.2926,0.2846,0.2926,0.8833,10.33,0.56,0.14,8.22,0.87,0.0,,0.0,,1014.73,45.13,10.33,,2018-05-10 03:00:00+00:00,0,10.01,180.0,,0.13,0.0,
1.3968,15.2455,11.5423,92.1345,33.8242,45.3665,36.3674,37.7642,0.9333,9.93,0.75,0.14,8.17,0.89,0.0,,0.0,,1014.7,45.09,9.93,,2018-05-10 04:00:00+00:00,0,9.99,247.0,,0.59,0.01,
30.6634,109.2787,78.0992,291.199,95.0556,173.1548,98.6578,129.3212,1.0,10.78,0.75,0.14,8.93,0.88,0.0,,0.0,,1014.73,45.06,10.78,,2018-05-10 05:00:00+00:00,0,10.01,124.0,,0.52,0.08,
109.8017,258.0143,190.495,449.8273,146.04,336.535,170.0772,279.8789,1.0,13.48,0.75,0.14,9.9,0.79,0.0,,0.0,,1014.81,45.03,13.48,,2018-05-10 06:00:00+00:00,1,10.01,135.0,,0.89,0.16,
144.6987,250.7687,318.6461,560.6101,182.7624,501.4085,238.4687,383.1674,1.0,16.06,0.75,0.14,11.43,0.74,0.0,,0.0,,1014.9,45.0,16.06,,2018-05-10 07:00:00+00:00,2,10.01,233.0,,3.27,1.21,
